VariableCode,VariableName,SampleRegimen,Unit,Observations,FirstRecordUTC,LastRecordUTC,MeanObsPerDay,PercentFlagged,PercentImputed
UTKN,Unfilt. Total Kjeldahl Nitrogen,grab-nonsensor,mg/L,6307,1978-06-28T00:00:00Z,2005-05-10T00:00:00Z,0.6,98.7,94.8
UTN,Unfiltered Total Nitrogen,grab-nonsensor,mg/L,9979,1978-06-28T00:00:00Z,2017-04-05T00:00:00Z,0.7,75.71,95.83
UTP,Unfiltered Total Phosphorus,grab-nonsensor,mg/L,12457,1974-11-13T00:00:00Z,2017-04-05T00:00:00Z,0.8,76.01,96.02
precipitation,Basin Precip,installed-nonsensor,mm,23878,1951-11-21T00:00:00Z,2017-04-05T00:00:00Z,1,7.38,3.35
alk,Alkalinity,grab-nonsensor,mg/L,5737,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,11.63,95.19
AnCaR,Anion-Cation Ratio,grab-nonsensor,unitless,5696,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,11.71,95.17
Ca,Calcium,grab-nonsensor,mg/L,5737,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,11.63,95.19
Cl,Chloride,grab-nonsensor,mg/L,5737,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,11.63,95.19
DOC,Dissolved Organic Carbon,grab-nonsensor,mg/L,5467,2003-09-09T00:00:00Z,2019-05-21T00:00:00Z,1,11.41,95.12
DON,Dissolved Organic Nitrogen,grab-nonsensor,mg/L,5573,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,12,95.12
K,Potassium,grab-nonsensor,mg/L,5737,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,11.63,95.19
Mg,Magnesium,grab-nonsensor,mg/L,5737,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,11.63,95.19
Na,Sodium,grab-nonsensor,mg/L,5737,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,11.63,95.19
NH3_N,Ammonia-N,grab-nonsensor,mg/L,5573,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,11.61,95.12
NO3_N,Nitrate-N,grab-nonsensor,mg/L,5697,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,11.71,95.17
pH,pH,grab-nonsensor,unitless,5737,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,11.63,95.19
PO4_P,Phosphate-P,grab-nonsensor,mg/L,5655,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,11.44,95.15
Si,Silicon,grab-nonsensor,mg/L,5695,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,11.71,95.17
SO4_S,Sulfate-S,grab-nonsensor,mg/L,5737,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,11.63,95.19
spCond,Specific Conductivity,grab-nonsensor,uS/cm,5190,2003-06-16T00:00:00Z,2017-11-20T00:00:00Z,1,12.47,95.18
suspSed,Suspended Sediment,grab-nonsensor,mg/L,5737,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,11.63,95.19
TDN,Total Dissolved Nitrogen,grab-nonsensor,mg/L,5614,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,11.92,95.14
TDP,Total Dissolved Phosphorus,grab-nonsensor,mg/L,5655,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,11.44,95.15
TKN,Total Kjeldahl Nitrogen,grab-nonsensor,mg/L,654,2003-06-16T00:00:00Z,2005-05-10T00:00:00Z,0.9,13,94.95
TPN,Total Particulate Nitrogen,grab-nonsensor,mg/L,5614,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,11.92,95.14
TPP,Total Particulate Phosphorus,grab-nonsensor,mg/L,5655,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,11.81,95.15
UTKN,Unfilt. Total Kjeldahl Nitrogen,grab-nonsensor,mg/L,654,2003-06-16T00:00:00Z,2005-05-10T00:00:00Z,0.9,13,94.95
UTN,Unfiltered Total Nitrogen,grab-nonsensor,mg/L,5655,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,11.83,95.15
UTP,Unfiltered Total Phosphorus,grab-nonsensor,mg/L,5655,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,11.81,95.15
alk,Alkalinity,grab-nonsensor,mg/L,5737,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,21.27,95.19
Ca,Calcium,grab-nonsensor,mg/L,5737,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,21.27,95.19
Cl,Chloride,grab-nonsensor,mg/L,5737,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,21.27,95.19
DOC,Dissolved Organic Carbon,grab-nonsensor,mg/L,5467,2003-09-09T00:00:00Z,2019-05-21T00:00:00Z,1,21,95.12
DON,Dissolved Organic Nitrogen,grab-nonsensor,mg/L,5573,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,21.71,95.12
K,Potassium,grab-nonsensor,mg/L,5737,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,21.27,95.19
Mg,Magnesium,grab-nonsensor,mg/L,5737,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,21.27,95.19
Na,Sodium,grab-nonsensor,mg/L,5737,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,21.27,95.19
NH3_N,Ammonia-N,grab-nonsensor,mg/L,5573,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,21.34,95.12
NO3_N,Nitrate-N,grab-nonsensor,mg/L,5697,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,21.34,95.17
PO4_P,Phosphate-P,grab-nonsensor,mg/L,5655,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,21.15,95.15
Si,Silicon,grab-nonsensor,mg/L,5695,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,21.33,95.17
SO4_S,Sulfate-S,grab-nonsensor,mg/L,5737,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,21.27,95.19
suspSed,Suspended Sediment,grab-nonsensor,mg/L,5737,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,21.27,95.19
TDN,Total Dissolved Nitrogen,grab-nonsensor,mg/L,5614,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,21.64,95.14
TDP,Total Dissolved Phosphorus,grab-nonsensor,mg/L,5655,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,21.15,95.15
TKN,Total Kjeldahl Nitrogen,grab-nonsensor,mg/L,654,2003-06-16T00:00:00Z,2005-05-10T00:00:00Z,0.9,25.84,94.95
TPN,Total Particulate Nitrogen,grab-nonsensor,mg/L,5614,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,21.64,95.14
TPP,Total Particulate Phosphorus,grab-nonsensor,mg/L,5655,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,21.47,95.15
UTKN,Unfilt. Total Kjeldahl Nitrogen,grab-nonsensor,mg/L,654,2003-06-16T00:00:00Z,2005-05-10T00:00:00Z,0.9,25.84,94.95
UTN,Unfiltered Total Nitrogen,grab-nonsensor,mg/L,5655,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,21.52,95.15
UTP,Unfiltered Total Phosphorus,grab-nonsensor,mg/L,5655,2003-06-16T00:00:00Z,2019-05-21T00:00:00Z,1,21.47,95.15
