VariableCode,VariableName,SampleRegimen,Unit,Observations,FirstRecordUTC,LastRecordUTC,MeanObsPerDay,PercentFlagged,PercentImputed
TDP,Total Dissolved Phosphorus,grab-nonsensor,mg/L,1388,2012-02-01T00:00:00Z,2019-12-19T00:00:00Z,0.5,12.82,92.07
TDS,Total Dissolved Solids,grab-nonsensor,mg/L,1387,2012-02-01T00:00:00Z,2019-12-19T00:00:00Z,0.5,13.91,92
temp,Water Temperature,installed-sensor,degrees C,1203,2016-08-18T00:00:00Z,2020-12-01T00:00:00Z,0.8,15.96,2.08
TN,Total Nitrogen,grab-nonsensor,mg/L,1341,2012-02-01T00:00:00Z,2020-03-11T00:00:00Z,0.5,14.84,91.8
TOC,Total Organic Carbon,grab-nonsensor,mg/L,1365,2012-02-01T00:00:00Z,2020-03-11T00:00:00Z,0.5,14.58,91.79
TP,Total Phosphorus,grab-nonsensor,mg/L,1346,2012-02-01T00:00:00Z,2019-12-19T00:00:00Z,0.5,14.34,91.83
TPC,Total Particulate Carbon,grab-nonsensor,mg/L,1393,2012-02-01T00:00:00Z,2019-12-19T00:00:00Z,0.5,12.85,91.89
TPN,Total Particulate Nitrogen,grab-nonsensor,mg/L,1393,2012-02-01T00:00:00Z,2019-12-19T00:00:00Z,0.5,12.85,91.89
TSS,Total Suspended Solids,grab-nonsensor,mg/L,1345,2012-02-01T00:00:00Z,2019-12-19T00:00:00Z,0.5,14.35,91.82
turbid,Turbidity,installed-sensor,FNU,1395,2016-08-23T00:00:00Z,2020-12-01T00:00:00Z,0.9,95.2,5.95
