VariableCode,VariableName,SampleRegimen,Unit,Observations,FirstRecordUTC,LastRecordUTC,MeanObsPerDay,PercentFlagged,PercentImputed
TDP,Total Dissolved Phosphorus,grab-nonsensor,mg/L,849,2017-03-09T00:00:00Z,2019-12-17T00:00:00Z,0.8,15.43,91.28
TDS,Total Dissolved Solids,grab-nonsensor,mg/L,849,2017-03-09T00:00:00Z,2019-12-17T00:00:00Z,0.8,15.43,91.28
temp,Water Temperature,installed-sensor,degrees C,546,2018-10-24T00:00:00Z,2020-08-16T00:00:00Z,0.8,100,4.4
TN,Total Nitrogen,grab-nonsensor,mg/L,887,2017-01-31T00:00:00Z,2020-02-12T00:00:00Z,0.8,14.88,91.21
TOC,Total Organic Carbon,grab-nonsensor,mg/L,850,2017-03-09T00:00:00Z,2020-02-12T00:00:00Z,0.8,15.53,91.18
TP,Total Phosphorus,grab-nonsensor,mg/L,849,2017-03-09T00:00:00Z,2019-12-17T00:00:00Z,0.8,15.43,91.28
TPC,Total Particulate Carbon,grab-nonsensor,mg/L,886,2017-01-31T00:00:00Z,2019-12-17T00:00:00Z,0.8,14.79,91.31
TPN,Total Particulate Nitrogen,grab-nonsensor,mg/L,854,2017-01-31T00:00:00Z,2019-12-17T00:00:00Z,0.8,15.34,91.1
TSS,Total Suspended Solids,grab-nonsensor,mg/L,849,2017-03-09T00:00:00Z,2019-12-17T00:00:00Z,0.8,15.43,91.28
turbid,Turbidity,installed-sensor,FNU,514,2018-10-24T00:00:00Z,2020-07-15T00:00:00Z,0.8,63.42,5.06
