VariableCode,VariableName,SampleRegimen,Unit,Observations,FirstRecordUTC,LastRecordUTC,MeanObsPerDay,PercentFlagged,PercentImputed
TDP,Total Dissolved Phosphorus,grab-nonsensor,mg/L,1053,2015-01-23T00:00:00Z,2019-12-17T00:00:00Z,0.6,34.76,92.02
TDS,Total Dissolved Solids,grab-nonsensor,mg/L,1053,2015-01-23T00:00:00Z,2019-12-17T00:00:00Z,0.6,34.76,92.02
temp,Water Temperature,installed-sensor,degrees C,763,2018-05-31T00:00:00Z,2020-12-01T00:00:00Z,0.8,49.54,2.49
TN,Total Nitrogen,grab-nonsensor,mg/L,914,2015-01-23T00:00:00Z,2020-07-01T00:00:00Z,0.5,35.56,91.25
TOC,Total Organic Carbon,grab-nonsensor,mg/L,914,2015-01-23T00:00:00Z,2020-07-01T00:00:00Z,0.5,35.56,91.25
TP,Total Phosphorus,grab-nonsensor,mg/L,986,2015-01-23T00:00:00Z,2019-12-17T00:00:00Z,0.6,32.35,91.78
TPC,Total Particulate Carbon,grab-nonsensor,mg/L,1053,2015-01-23T00:00:00Z,2019-12-17T00:00:00Z,0.6,33.43,92.12
TPN,Total Particulate Nitrogen,grab-nonsensor,mg/L,1053,2015-01-23T00:00:00Z,2019-12-17T00:00:00Z,0.6,33.43,92.12
TSS,Total Suspended Solids,grab-nonsensor,mg/L,950,2015-01-23T00:00:00Z,2019-12-17T00:00:00Z,0.5,33.58,91.58
turbid,Turbidity,installed-sensor,FNU,804,2018-05-31T00:00:00Z,2020-12-01T00:00:00Z,0.9,94.53,5.22
