VariableCode,VariableName,SampleRegimen,Unit,Observations,FirstRecordUTC,LastRecordUTC,MeanObsPerDay,PercentFlagged,PercentImputed
discharge,Discharge,installed-sensor,L/s,20973,1963-01-02T00:00:00Z,2020-06-02T00:00:00Z,1,0,0
Al_ICP,Aluminum ICP,grab-nonsensor,mg/L,2358,2012-09-11T00:00:00Z,2019-05-29T00:00:00Z,1,0,94.32
ANC960,Acid Neutralizing Capacity 960,grab-nonsensor,ueq/L,45,2013-04-15T00:00:00Z,2013-05-29T00:00:00Z,1,0,93.33
anionCharge,TOTAL Anion Charge,grab-nonsensor,ueq/L,17215,1969-07-02T00:00:00Z,2019-05-29T00:00:00Z,0.9,0,93.88
Ca,Calcium,grab-nonsensor,mg/L,17881,1969-06-11T00:00:00Z,2019-05-29T00:00:00Z,1,0,93.7
cationCharge,TOTAL Cation Charge,grab-nonsensor,ueq/L,16876,1970-01-08T00:00:00Z,2019-05-29T00:00:00Z,0.9,0,93.94
Cl,Chloride,grab-nonsensor,mg/L,17213,1969-12-17T00:00:00Z,2019-05-29T00:00:00Z,1,0,93.88
DOC,Dissolved Organic Carbon,grab-nonsensor,mg/L,10575,1987-05-04T00:00:00Z,2019-05-29T00:00:00Z,0.9,0,94.44
DON,Dissolved Organic Nitrogen,grab-nonsensor,mg/L,8340,1995-06-06T00:00:00Z,2019-05-29T00:00:00Z,1,0,94.59
F,Fluorine,grab-nonsensor,mg/L,2384,2012-09-11T00:00:00Z,2019-05-29T00:00:00Z,1,0,94.38
Fe,Iron,grab-nonsensor,mg/L,2358,2012-09-11T00:00:00Z,2019-05-29T00:00:00Z,1,0,94.32
ionBalance,Ion Balance,grab-nonsensor,ueq/L,16876,1970-01-08T00:00:00Z,2019-05-29T00:00:00Z,0.9,0,93.94
ionError,Ion Error,grab-nonsensor,%,16876,1970-01-08T00:00:00Z,2019-05-29T00:00:00Z,0.9,0,93.94
K,Potassium,grab-nonsensor,mg/L,17881,1969-06-11T00:00:00Z,2019-05-29T00:00:00Z,1,0,93.7
