VariableCode,VariableName,SampleRegimen,Unit,Observations,FirstRecordUTC,LastRecordUTC,MeanObsPerDay,PercentFlagged,PercentImputed
TDP,Total Dissolved Phosphorus,grab-nonsensor,mg/L,867,2012-02-04T00:00:00Z,2019-12-04T00:00:00Z,0.3,46.02,91.23
TDS,Total Dissolved Solids,grab-nonsensor,mg/L,901,2012-02-04T00:00:00Z,2019-12-04T00:00:00Z,0.3,45.84,90.79
temp,Water Temperature,installed-sensor,degrees C,505,2018-05-30T00:00:00Z,2020-12-01T00:00:00Z,0.6,33.27,8.51
TN,Total Nitrogen,grab-nonsensor,mg/L,867,2012-02-04T00:00:00Z,2019-12-04T00:00:00Z,0.3,41.87,91.23
TOC,Total Organic Carbon,grab-nonsensor,mg/L,867,2012-02-04T00:00:00Z,2019-12-04T00:00:00Z,0.3,41.87,91.23
TP,Total Phosphorus,grab-nonsensor,mg/L,935,2012-02-04T00:00:00Z,2019-12-04T00:00:00Z,0.3,44.17,90.91
TPC,Total Particulate Carbon,grab-nonsensor,mg/L,976,2012-02-04T00:00:00Z,2019-12-04T00:00:00Z,0.3,43.24,91.19
TPN,Total Particulate Nitrogen,grab-nonsensor,mg/L,976,2012-02-04T00:00:00Z,2019-12-04T00:00:00Z,0.3,43.24,91.29
TSS,Total Suspended Solids,grab-nonsensor,mg/L,935,2012-02-04T00:00:00Z,2019-12-04T00:00:00Z,0.3,44.17,90.91
turbid,Turbidity,grab-sensor,FNU,472,2018-06-30T00:00:00Z,2020-12-01T00:00:00Z,0.5,87.08,14.41
