Network,Domain,SiteCode,Unit,Observations,FirstRecordUTC,LastRecordUTC,MeanObsPerDay
LTER,HBEF,w1,unitless,2041,2017-06-12T00:00:00Z,2019-05-29T00:00:00Z,2.9
LTER,HBEF,w2,unitless,1985,2017-06-12T00:00:00Z,2019-05-29T00:00:00Z,2.8
LTER,HBEF,w3,unitless,2082,2017-06-12T00:00:00Z,2019-05-29T00:00:00Z,2.9
LTER,HBEF,w4,unitless,2082,2017-06-12T00:00:00Z,2019-05-29T00:00:00Z,2.9
LTER,HBEF,w5,unitless,2000,2017-06-12T00:00:00Z,2019-05-29T00:00:00Z,2.8
LTER,HBEF,w6,unitless,2082,2017-06-12T00:00:00Z,2019-05-29T00:00:00Z,2.9
LTER,HBEF,w7,unitless,2083,2017-06-12T00:00:00Z,2019-05-29T00:00:00Z,2.9
LTER,HBEF,w8,unitless,2083,2017-06-12T00:00:00Z,2019-05-29T00:00:00Z,2.9
LTER,HBEF,w9,unitless,2083,2017-06-12T00:00:00Z,2019-05-29T00:00:00Z,2.9
