Network,Domain,SiteCode,Unit,Observations,FirstRecordUTC,LastRecordUTC,MeanObsPerDay
LTER,HBEF,w9,L/s,9286,1995-01-01T00:00:00Z,2020-06-02T00:00:00Z,1
LTER,H. J. Andrews,GSLOOK,L/s,25446,1949-10-01T00:00:00Z,2019-08-08T00:00:00Z,1
LTER,H. J. Andrews,GSWS01,L/s,24472,1952-10-01T00:00:00Z,2019-10-01T00:00:00Z,1
LTER,H. J. Andrews,GSWS02,L/s,24472,1952-10-01T00:00:00Z,2019-10-01T00:00:00Z,1
LTER,H. J. Andrews,GSWS03,L/s,24256,1952-10-01T00:00:00Z,2019-10-01T00:00:00Z,1
LTER,H. J. Andrews,GSWS06,L/s,20455,1963-10-01T00:00:00Z,2019-10-01T00:00:00Z,1
LTER,H. J. Andrews,GSWS07,L/s,17899,1963-10-01T00:00:00Z,2019-10-01T00:00:00Z,0.9
LTER,H. J. Andrews,GSWS08,L/s,20455,1963-10-01T00:00:00Z,2019-10-01T00:00:00Z,1
LTER,H. J. Andrews,GSWS09,L/s,18628,1968-10-01T00:00:00Z,2019-10-01T00:00:00Z,1
LTER,H. J. Andrews,GSWS10,L/s,18628,1968-10-01T00:00:00Z,2019-10-01T00:00:00Z,1
LTER,H. J. Andrews,GSWSMA,L/s,14611,1979-10-01T00:00:00Z,2019-10-01T00:00:00Z,1
LTER,H. J. Andrews,GSWSMC,L/s,8767,1995-10-01T00:00:00Z,2019-10-01T00:00:00Z,1
LTER,H. J. Andrews,GSWSMF,L/s,8767,1995-10-01T00:00:00Z,2019-10-01T00:00:00Z,1
LTER,Konza,N01B,L/s,17902,1987-01-01T00:00:00Z,2020-01-01T00:00:00Z,1.5
LTER,Konza,N01B,L/s,17902,1987-01-01T00:00:00Z,2020-01-01T00:00:00Z,1.5
LTER,Konza,N02B,L/s,16766,1987-01-01T00:00:00Z,2020-01-01T00:00:00Z,1.4
LTER,Konza,N02B,L/s,16766,1987-01-01T00:00:00Z,2020-01-01T00:00:00Z,1.4
LTER,Konza,N04D,L/s,7478,1993-01-01T00:00:00Z,2020-01-01T00:00:00Z,0.8
LTER,Konza,N20B,L/s,7522,1987-01-01T00:00:00Z,2020-01-01T00:00:00Z,0.6
LTER,McMurdo Dry Valleys,aiken_f5,L/s,1323,1990-12-04T00:00:00Z,2018-01-27T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,andrsn_h1,L/s,1444,1993-11-21T00:00:00Z,2018-01-28T00:00:00Z,0.2
LTER,McMurdo Dry Valleys,bohner_b5,L/s,74,2019-12-31T00:00:00Z,2020-12-31T00:00:00Z,0.2
LTER,McMurdo Dry Valleys,canada_f1,L/s,2169,1990-11-24T00:00:00Z,2018-01-23T00:00:00Z,0.2
LTER,McMurdo Dry Valleys,common_c1,L/s,1981,1993-11-30T00:00:00Z,2018-02-18T00:00:00Z,0.2
LTER,McMurdo Dry Valleys,crescent_f8,L/s,1263,1990-12-07T00:00:00Z,2018-01-31T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,delta_f10,L/s,1226,1990-12-06T00:00:00Z,2018-01-28T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,green_f9,L/s,1768,1990-11-24T00:00:00Z,2020-01-24T00:00:00Z,0.2
LTER,McMurdo Dry Valleys,harnish_f7,L/s,701,2001-12-26T00:00:00Z,2018-01-17T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,house_h2,L/s,176,2018-12-31T00:00:00Z,2020-12-31T00:00:00Z,0.2
LTER,McMurdo Dry Valleys,huey_f2,L/s,197,2018-12-31T00:00:00Z,2020-12-31T00:00:00Z,0.3
LTER,McMurdo Dry Valleys,lawson_b3,L/s,191,2018-12-31T00:00:00Z,2020-12-31T00:00:00Z,0.3
LTER,McMurdo Dry Valleys,lostseal_f3,L/s,1375,1990-12-07T00:00:00Z,2018-02-02T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,onyx_lwright,L/s,3175,1972-12-04T00:00:00Z,2018-02-05T00:00:00Z,0.2
LTER,McMurdo Dry Valleys,onyx_vnda,L/s,2795,1969-12-05T00:00:00Z,2018-02-07T00:00:00Z,0.2
LTER,McMurdo Dry Valleys,priscu_b1,L/s,179,2018-12-31T00:00:00Z,2020-12-31T00:00:00Z,0.2
LTER,McMurdo Dry Valleys,santafe_b2,L/s,146,2018-12-31T00:00:00Z,2020-02-19T00:00:00Z,0.4
LTER,McMurdo Dry Valleys,vguerard_f6,L/s,1247,1990-12-04T00:00:00Z,2018-01-08T00:00:00Z,0.1
LTER,Niwot,ALBION,L/s,10958,1981-07-16T00:00:00Z,2020-09-30T00:00:00Z,0.8
LTER,Niwot,GREEN4,L/s,7852,1981-06-24T00:00:00Z,2020-09-30T00:00:00Z,0.5
LTER,Niwot,MARTINELLI,L/s,4875,1982-07-06T00:00:00Z,2019-10-07T00:00:00Z,0.4
LTER,Niwot,SADDLE,L/s,3023,1999-04-29T00:00:00Z,2020-09-24T00:00:00Z,0.4
LTER,Plum Island Ecosystem,bear_meadow,L/s,1367,2005-10-12T00:00:00Z,2009-09-29T00:00:00Z,0.9
LTER,Plum Island Ecosystem,cart_creek,L/s,8874,2001-06-22T00:00:00Z,2015-11-24T00:00:00Z,1.7
LTER,Plum Island Ecosystem,saw_mill_brook,L/s,8282,2001-06-23T00:00:00Z,2015-11-24T00:00:00Z,1.6
LTER,Plum Island Ecosystem,upper_ipswich,L/s,175,2001-06-28T00:00:00Z,2001-12-19T00:00:00Z,1
LTER,Santa Barbara,AB00,L/s,5669,2001-11-20T00:00:00Z,2018-10-01T00:00:00Z,0.9
LTER,Santa Barbara,AT07,L/s,1098,2004-10-01T00:00:00Z,2008-10-01T00:00:00Z,0.8
LTER,Santa Barbara,BC02,L/s,4581,2004-10-26T00:00:00Z,2018-10-01T00:00:00Z,0.9
LTER,Santa Barbara,CP00,L/s,1804,2001-10-24T00:00:00Z,2006-10-01T00:00:00Z,1
LTER,Santa Barbara,DV01,L/s,1097,2003-10-01T00:00:00Z,2006-10-01T00:00:00Z,1
LTER,Santa Barbara,FK00,L/s,2177,2001-10-18T00:00:00Z,2008-10-01T00:00:00Z,0.9
LTER,Santa Barbara,GV01,L/s,4622,2001-10-18T00:00:00Z,2016-11-11T00:00:00Z,0.8
LTER,Santa Barbara,HO00,L/s,4927,2001-10-18T00:00:00Z,2018-10-01T00:00:00Z,0.8
LTER,Santa Barbara,MC00,L/s,6023,2001-10-24T00:00:00Z,2018-10-01T00:00:00Z,1
LTER,Santa Barbara,MC06,L/s,8022,1997-12-08T00:00:00Z,2020-12-19T00:00:00Z,1
LTER,Santa Barbara,ON02,L/s,1826,2004-10-01T00:00:00Z,2010-09-30T00:00:00Z,0.8
LTER,Santa Barbara,RG01,L/s,4908,2001-10-18T00:00:00Z,2018-10-01T00:00:00Z,0.8
LTER,Santa Barbara,RN01,L/s,1114,2004-10-01T00:00:00Z,2008-10-01T00:00:00Z,0.8
LTER,Santa Barbara,RS02,L/s,5653,2001-12-07T00:00:00Z,2018-10-01T00:00:00Z,0.9
LTER,Santa Barbara,SM01,L/s,1453,2002-10-01T00:00:00Z,2006-09-22T00:00:00Z,1
LTER,Santa Barbara,SM04,L/s,734,2003-10-01T00:00:00Z,2005-10-03T00:00:00Z,1
LTER,Santa Barbara,SP02,L/s,2389,2008-10-01T00:00:00Z,2020-12-19T00:00:00Z,0.5
LTER,Santa Barbara,TE03,L/s,1031,2003-10-01T00:00:00Z,2006-07-27T00:00:00Z,1
