Network,Domain,SiteCode,Unit,Observations,FirstRecordUTC,LastRecordUTC,MeanObsPerDay
LTER,H. J. Andrews,GSLOOK,mg/L,36794,1968-10-21T00:00:00Z,2019-05-21T00:00:00Z,2
LTER,H. J. Andrews,GSMACK,mg/L,79898,1968-10-21T00:00:00Z,2019-05-22T00:00:00Z,4.3
LTER,H. J. Andrews,GSMACK,mg/L,79898,1968-10-21T00:00:00Z,2019-05-22T00:00:00Z,4.3
LTER,H. J. Andrews,GSWS01,mg/L,37816,1968-10-21T00:00:00Z,2019-05-21T00:00:00Z,2
LTER,H. J. Andrews,GSWS02,mg/L,53556,1968-10-21T00:00:00Z,2019-05-21T00:00:00Z,2.9
LTER,H. J. Andrews,GSWS03,mg/L,26670,1968-10-21T00:00:00Z,2017-04-05T00:00:00Z,1.5
LTER,H. J. Andrews,GSWS06,mg/L,36150,1968-10-21T00:00:00Z,2019-05-22T00:00:00Z,2
LTER,H. J. Andrews,GSWS07,mg/L,36273,1968-10-21T00:00:00Z,2019-05-22T00:00:00Z,2
LTER,H. J. Andrews,GSWS08,mg/L,41451,1968-10-21T00:00:00Z,2019-05-22T00:00:00Z,2.2
LTER,H. J. Andrews,GSWS09,mg/L,42262,1968-10-09T00:00:00Z,2019-05-21T00:00:00Z,2.3
LTER,H. J. Andrews,GSWS10,mg/L,42638,1968-10-09T00:00:00Z,2019-05-21T00:00:00Z,2.3
LTER,H. J. Andrews,GSWSMA,mg/L,26670,1968-10-21T00:00:00Z,2017-04-05T00:00:00Z,1.5
LTER,H. J. Andrews,GSWSMC,mg/L,26670,1968-10-21T00:00:00Z,2017-04-05T00:00:00Z,1.5
LTER,H. J. Andrews,GSWSMF,mg/L,26670,1968-10-21T00:00:00Z,2017-04-05T00:00:00Z,1.5
