Network,Domain,SiteCode,Unit,Observations,FirstRecordUTC,LastRecordUTC,MeanObsPerDay
LTER,H. J. Andrews,GSMACK,mg/L,73626,1974-11-13T00:00:00Z,2019-05-22T00:00:00Z,4.5
LTER,H. J. Andrews,GSMACK,mg/L,73626,1974-11-13T00:00:00Z,2019-05-22T00:00:00Z,4.5
LTER,H. J. Andrews,GSWS01,mg/L,37322,1974-11-13T00:00:00Z,2019-05-22T00:00:00Z,2.3
LTER,H. J. Andrews,GSWS02,mg/L,48194,1974-11-13T00:00:00Z,2019-05-22T00:00:00Z,3
LTER,H. J. Andrews,GSWS03,mg/L,26012,1974-11-13T00:00:00Z,2019-05-22T00:00:00Z,1.6
LTER,H. J. Andrews,GSWS06,mg/L,36408,1974-11-12T00:00:00Z,2019-05-22T00:00:00Z,2.2
LTER,H. J. Andrews,GSWS07,mg/L,36701,1974-11-12T00:00:00Z,2019-05-22T00:00:00Z,2.3
LTER,H. J. Andrews,GSWS08,mg/L,41947,1974-11-12T00:00:00Z,2019-05-22T00:00:00Z,2.6
LTER,H. J. Andrews,GSWS09,mg/L,42140,1974-10-11T00:00:00Z,2019-05-22T00:00:00Z,2.6
LTER,H. J. Andrews,GSWS10,mg/L,42264,1974-10-11T00:00:00Z,2019-05-22T00:00:00Z,2.6
LTER,H. J. Andrews,GSWSMA,mg/L,26012,1974-11-13T00:00:00Z,2019-05-22T00:00:00Z,1.6
LTER,H. J. Andrews,GSWSMC,mg/L,26012,1974-11-13T00:00:00Z,2019-05-22T00:00:00Z,1.6
LTER,H. J. Andrews,GSWSMF,mg/L,26012,1974-11-13T00:00:00Z,2019-05-22T00:00:00Z,1.6
LTER,Konza,N01B,mg/L,12604,1989-01-28T00:00:00Z,2018-12-28T00:00:00Z,1.2
LTER,Konza,N01B,mg/L,12604,1989-01-28T00:00:00Z,2018-12-28T00:00:00Z,1.2
LTER,Konza,N02B,mg/L,12604,1989-01-28T00:00:00Z,2018-12-28T00:00:00Z,1.2
LTER,Konza,N02B,mg/L,12604,1989-01-28T00:00:00Z,2018-12-28T00:00:00Z,1.2
LTER,Konza,N04D,mg/L,6302,1989-01-28T00:00:00Z,2018-12-28T00:00:00Z,0.6
LTER,Konza,N20B,mg/L,6302,1989-01-28T00:00:00Z,2018-12-28T00:00:00Z,0.6
LTER,Niwot,ALBION,mg/L,6882,1996-01-09T00:00:00Z,2011-10-11T00:00:00Z,1.2
LTER,Niwot,ALBION_INLET,mg/L,1804,1996-05-17T00:00:00Z,2004-11-12T00:00:00Z,0.6
LTER,Niwot,FLUME,mg/L,482,2005-06-17T00:00:00Z,2008-11-20T00:00:00Z,0.4
LTER,Niwot,GREEN1,mg/L,1337,1996-05-31T00:00:00Z,2008-11-20T00:00:00Z,0.3
LTER,Niwot,GREEN4,mg/L,4887,1995-05-06T00:00:00Z,2008-12-18T00:00:00Z,1
LTER,Niwot,GREEN5,mg/L,1776,1998-05-29T00:00:00Z,2011-10-21T00:00:00Z,0.4
LTER,Niwot,MARTINELLI,mg/L,2761,1995-05-17T00:00:00Z,2011-09-21T00:00:00Z,0.5
LTER,Niwot,NAVAJO,mg/L,1463,1996-06-14T00:00:00Z,2011-10-04T00:00:00Z,0.3
LTER,Niwot,ROCK_GLACIER,mg/L,968,1998-07-17T00:00:00Z,2008-10-04T00:00:00Z,0.3
LTER,Niwot,SADDLE,mg/L,2162,1996-05-31T00:00:00Z,2008-09-19T00:00:00Z,0.5
LTER,Niwot,SADDLE_007,mg/L,1268,1995-06-28T00:00:00Z,2008-07-25T00:00:00Z,0.3
LTER,Niwot,SODDIE,mg/L,437,1999-06-05T00:00:00Z,2008-07-19T00:00:00Z,0.1
LTER,Plum Island Ecosystem,egypt_river,mg/L,3532,2000-01-13T00:00:00Z,2017-12-09T00:00:00Z,0.5
LTER,Plum Island Ecosystem,ipswich_dam,mg/L,4029,1993-09-21T00:00:00Z,2017-12-09T00:00:00Z,0.5
LTER,Plum Island Ecosystem,parker_dam,mg/L,4199,1993-09-21T00:00:00Z,2017-12-09T00:00:00Z,0.5
LTER,Santa Barbara,AB00,mg/L,901,2001-02-11T00:00:00Z,2003-04-15T00:00:00Z,1.1
LTER,Santa Barbara,AT07,mg/L,30,2002-10-07T00:00:00Z,2002-12-09T00:00:00Z,0.5
LTER,Santa Barbara,GV01,mg/L,1068,2002-04-25T00:00:00Z,2005-09-22T00:00:00Z,0.9
LTER,Santa Barbara,HO00,mg/L,280,2002-05-07T00:00:00Z,2005-09-22T00:00:00Z,0.2
LTER,Santa Barbara,MC00,mg/L,1483,2001-02-11T00:00:00Z,2005-09-21T00:00:00Z,0.9
LTER,Santa Barbara,MC06,mg/L,182,2001-10-30T00:00:00Z,2003-04-13T00:00:00Z,0.3
LTER,Santa Barbara,ON02,mg/L,546,2004-10-14T00:00:00Z,2005-09-22T00:00:00Z,1.6
LTER,Santa Barbara,RG01,mg/L,1068,2001-02-12T00:00:00Z,2005-09-22T00:00:00Z,0.6
LTER,Santa Barbara,RS02,mg/L,398,2002-01-18T00:00:00Z,2002-12-24T00:00:00Z,1.2
