Network,Domain,SiteCode,Unit,Observations,FirstRecordUTC,LastRecordUTC,MeanObsPerDay
LTER,HBEF,w8,mg/L,56153,1969-06-11T00:00:00Z,2019-05-29T00:00:00Z,3.1
LTER,HBEF,w9,mg/L,53225,1969-06-11T00:00:00Z,2019-05-29T00:00:00Z,2.9
LTER,H. J. Andrews,GSLOOK,mg/L,39164,1968-10-21T00:00:00Z,2019-05-21T00:00:00Z,2.1
LTER,H. J. Andrews,GSMACK,mg/L,85224,1968-10-21T00:00:00Z,2019-05-22T00:00:00Z,4.6
LTER,H. J. Andrews,GSMACK,mg/L,85224,1968-10-21T00:00:00Z,2019-05-22T00:00:00Z,4.6
LTER,H. J. Andrews,GSWS01,mg/L,40514,1968-10-21T00:00:00Z,2019-05-21T00:00:00Z,2.2
LTER,H. J. Andrews,GSWS02,mg/L,56336,1968-10-21T00:00:00Z,2019-05-21T00:00:00Z,3
LTER,H. J. Andrews,GSWS03,mg/L,29040,1968-10-21T00:00:00Z,2017-04-05T00:00:00Z,1.6
LTER,H. J. Andrews,GSWS06,mg/L,40520,1968-10-21T00:00:00Z,2019-05-22T00:00:00Z,2.2
LTER,H. J. Andrews,GSWS07,mg/L,40724,1968-10-21T00:00:00Z,2019-05-22T00:00:00Z,2.2
LTER,H. J. Andrews,GSWS08,mg/L,46024,1968-10-21T00:00:00Z,2019-05-22T00:00:00Z,2.5
LTER,H. J. Andrews,GSWS09,mg/L,47289,1968-10-09T00:00:00Z,2019-05-21T00:00:00Z,2.6
LTER,H. J. Andrews,GSWS10,mg/L,47413,1968-10-09T00:00:00Z,2019-05-21T00:00:00Z,2.6
LTER,H. J. Andrews,GSWSMA,mg/L,29040,1968-10-21T00:00:00Z,2017-04-05T00:00:00Z,1.6
LTER,H. J. Andrews,GSWSMC,mg/L,29040,1968-10-21T00:00:00Z,2017-04-05T00:00:00Z,1.6
LTER,H. J. Andrews,GSWSMF,mg/L,29040,1968-10-21T00:00:00Z,2017-04-05T00:00:00Z,1.6
