Network,Domain,SiteCode,Unit,Observations,FirstRecordUTC,LastRecordUTC,MeanObsPerDay
LTER,Konza,N02B,NA,2296,2009-05-07T00:00:00Z,2019-09-21T00:00:00Z,0.6
LTER,Konza,N02B,NA,2296,2009-05-07T00:00:00Z,2019-09-21T00:00:00Z,0.6
LTER,Konza,N04D,NA,2033,2009-05-07T00:00:00Z,2019-12-31T00:00:00Z,0.5
LTER,Konza,SHAN,NA,1446,2009-05-07T00:00:00Z,2019-10-26T00:00:00Z,0.4
