Network,Domain,SiteCode,Unit,Observations,FirstRecordUTC,LastRecordUTC,MeanObsPerDay
LTER,Arctic,Toolik_River_TK_Mid,mg/L,126,2004-08-05T00:00:00Z,2015-08-09T00:00:00Z,0
LTER,Arctic,Trevor_Creek_Main,mg/L,643,2015-06-28T00:00:00Z,2017-10-11T00:00:00Z,0.8
LTER,Arctic,VTK_IMP_Main,mg/L,123,2010-06-23T00:00:00Z,2015-07-14T00:00:00Z,0.1
LTER,Arctic,VTK_REF_Main,mg/L,126,2010-06-23T00:00:00Z,2015-07-14T00:00:00Z,0.1
LTER,Plum Island Ecosystem,bear_meadow,mg/L,4557,2005-09-30T00:00:00Z,2017-12-04T00:00:00Z,1
LTER,Plum Island Ecosystem,cart_creek,mg/L,7698,2001-06-12T00:00:00Z,2017-12-03T00:00:00Z,1.3
LTER,Plum Island Ecosystem,fish_brook,mg/L,292,2001-06-22T00:00:00Z,2002-11-11T00:00:00Z,0.6
LTER,Plum Island Ecosystem,ipswich_dam,mg/L,5145,2001-10-25T00:00:00Z,2017-12-04T00:00:00Z,0.9
LTER,Plum Island Ecosystem,parker_dam,mg/L,5135,2001-11-06T00:00:00Z,2017-12-03T00:00:00Z,0.9
LTER,Plum Island Ecosystem,saw_mill_brook,mg/L,7965,2001-06-22T00:00:00Z,2017-12-04T00:00:00Z,1.3
LTER,Plum Island Ecosystem,upper_ipswich,mg/L,593,2001-06-27T00:00:00Z,2002-12-29T00:00:00Z,1.1
LTER,Santa Barbara,AB00,mg/L,9818,2000-10-23T00:00:00Z,2018-07-29T00:00:00Z,1.5
LTER,Santa Barbara,AT07,mg/L,3108,2002-06-03T00:00:00Z,2011-09-12T00:00:00Z,0.9
LTER,Santa Barbara,BC02,mg/L,6602,2004-10-14T00:00:00Z,2018-06-08T00:00:00Z,1.3
LTER,Santa Barbara,DV01,mg/L,2292,2003-10-09T00:00:00Z,2009-02-15T00:00:00Z,1.2
LTER,Santa Barbara,GV01,mg/L,7502,2001-11-22T00:00:00Z,2017-09-29T00:00:00Z,1.3
LTER,Santa Barbara,HO00,mg/L,7744,2000-11-12T00:00:00Z,2018-07-29T00:00:00Z,1.2
LTER,Santa Barbara,MC00,mg/L,10539,2000-11-04T00:00:00Z,2018-05-02T00:00:00Z,1.6
LTER,Santa Barbara,MC06,mg/L,2857,2000-11-04T00:00:00Z,2018-06-06T00:00:00Z,0.4
LTER,Santa Barbara,ON02,mg/L,3001,2004-10-14T00:00:00Z,2010-01-07T00:00:00Z,1.6
LTER,Santa Barbara,RG01,mg/L,8237,2000-10-23T00:00:00Z,2018-06-08T00:00:00Z,1.3
LTER,Santa Barbara,RS02,mg/L,8249,2001-04-22T00:00:00Z,2018-05-30T00:00:00Z,1.3
LTER,Santa Barbara,SP02,mg/L,1640,2007-07-18T00:00:00Z,2014-02-20T00:00:00Z,0.7
LTER,Santa Barbara,TO02,mg/L,287,2004-10-14T00:00:00Z,2008-02-10T00:00:00Z,0.2
NEON,NEON,ARIK,mg/L,1389,2012-02-01T00:00:00Z,2020-02-28T00:00:00Z,0.5
NEON,NEON,BIGC,mg/L,489,2018-02-20T00:00:00Z,2020-02-26T00:00:00Z,0.7
NEON,NEON,BLDE,mg/L,492,2018-03-07T00:00:00Z,2020-02-05T00:00:00Z,0.7
NEON,NEON,BLUE,mg/L,892,2017-01-31T00:00:00Z,2020-02-12T00:00:00Z,0.8
NEON,NEON,BLWA,mg/L,1027,2016-10-05T00:00:00Z,2020-01-23T00:00:00Z,0.9
NEON,NEON,CARI,mg/L,649,2016-10-05T00:00:00Z,2020-02-06T00:00:00Z,0.5
NEON,NEON,COMO,mg/L,884,2015-05-22T00:00:00Z,2019-12-18T00:00:00Z,0.5
NEON,NEON,CUPE,mg/L,1125,2014-12-31T00:00:00Z,2020-02-26T00:00:00Z,0.6
NEON,NEON,FLNT,mg/L,811,2017-03-08T00:00:00Z,2019-12-18T00:00:00Z,0.8
NEON,NEON,GUIL,mg/L,1053,2015-01-23T00:00:00Z,2019-12-17T00:00:00Z,0.6
NEON,NEON,HOPB,mg/L,1030,2016-10-19T00:00:00Z,2020-02-26T00:00:00Z,0.8
NEON,NEON,KING,mg/L,1057,2015-06-10T00:00:00Z,2019-11-06T00:00:00Z,0.7
NEON,NEON,LECO,mg/L,952,2015-08-11T00:00:00Z,2020-02-25T00:00:00Z,0.6
NEON,NEON,LEWI,mg/L,939,2016-10-06T00:00:00Z,2019-12-12T00:00:00Z,0.8
NEON,NEON,MART,mg/L,731,2017-11-08T00:00:00Z,2020-02-18T00:00:00Z,0.9
NEON,NEON,MAYF,mg/L,1291,2014-10-22T00:00:00Z,2020-02-14T00:00:00Z,0.7
NEON,NEON,MCDI,mg/L,956,2016-12-14T00:00:00Z,2020-02-12T00:00:00Z,0.8
NEON,NEON,MCRA,mg/L,756,2017-06-14T00:00:00Z,2020-02-21T00:00:00Z,0.8
NEON,NEON,OKSR,mg/L,487,2017-05-23T00:00:00Z,2019-11-06T00:00:00Z,0.5
NEON,NEON,POSE,mg/L,1235,2014-10-29T00:00:00Z,2020-02-26T00:00:00Z,0.6
NEON,NEON,PRIN,mg/L,789,2016-10-05T00:00:00Z,2019-12-18T00:00:00Z,0.7
NEON,NEON,REDB,mg/L,834,2012-02-04T00:00:00Z,2020-02-18T00:00:00Z,0.3
NEON,NEON,SYCA,mg/L,409,2017-06-21T00:00:00Z,2020-02-27T00:00:00Z,0.4
NEON,NEON,TECR,mg/L,285,2018-10-31T00:00:00Z,2020-02-20T00:00:00Z,0.6
NEON,NEON,TOMB,mg/L,1053,2016-10-12T00:00:00Z,2020-02-13T00:00:00Z,0.9
NEON,NEON,WALK,mg/L,1195,2015-04-14T00:00:00Z,2020-02-19T00:00:00Z,0.7
NEON,NEON,WLOU,mg/L,853,2017-05-03T00:00:00Z,2020-02-19T00:00:00Z,0.8
